MP_id,Formula,Phase,Decomposition Energy,Band Gap,Formation Energy per atom,Structure,A_Ion_rad,A_BP,A_MP,A_Density,A_At_wt,A_Elec_Aff,A_Ion_Energy,A_Heat_fusion,A_Heat_vap,A_Electronegativity,A_At_num,A_Period,B_Ion_rad,B_BP,B_MP,B_Density,B_At_wt,B_Elec_Aff,B_Ion_Energy,B_Heat_fusion,B_Heat_vap,B_Electronegativity,B_At_num,B_Period,X_Ion_rad,X_BP,X_MP,X_Density,X_At_wt,X_Elec_Aff,X_Ion_Energy,X_Heat_fusion,X_Heat_vap,X_Electronegativity,X_At_num,X_Period,A Site,B Site,X Site
mp-674508,RbPbF3,Monoclinic,-0.51488367,3.7853,-2.780147669,"Full Formula (Rb2 Pb2 F6)
Reduced Formula: RbPbF3
abc   :   6.490867   6.490867   6.390391
angles:  63.325261  63.325261  63.486560
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.792     0.288966  0.762433        -0
  1  Rb    0.288966  0.792     0.262433        -0
  2  Pb    0.045883  0.547154  0.011851         0
  3  Pb    0.547154  0.045883  0.511851         0
  4  F     0.198346  0.875573  0.821508        -0
  5  F     0.370536  0.364389  0.165832        -0
  6  F     0.364389  0.370536  0.665832        -0
  7  F     0.875573  0.198346  0.321508        -0
  8  F     0.864275  0.693447  0.346571         0
  9  F     0.693447  0.864275  0.846571         0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Rb,Pb,F
mp-1173075,RbPbF3,Orthorhombic,0.09229728,3.4164,-2.658711479,"Full Formula (Rb2 Pb2 F6)
Reduced Formula: RbPbF3
abc   :  11.095958   6.840403   8.165580
angles:  53.354378  42.616189  35.800347
pbc   :       True       True       True
Sites (10)
  #  SP           a    b         c    magmom
---  ----  --------  ---  --------  --------
  0  Rb    0.203111  0.5  0.531125         0
  1  Rb    0.703111  0.5  0.562652         0
  2  Pb    0.975395  0    0.024605        -0
  3  Pb    0.475395  0    0.024605        -0
  4  F     0.180623  0.5  0.896312         0
  5  F     0.833833  0.5  0.758086         0
  6  F     0.333833  0.5  0.074249         0
  7  F     0.680623  0.5  0.242441         0
  8  F     0.682038  0    0.317962         0
  9  F     0.182038  0    0.317962         0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Rb,Pb,F
mp-1179717,RbPbF3,Triclinic,-0.436988672,4.017,-2.76456867,"Full Formula (Rb4 Pb4 F12)
Reduced Formula: RbPbF3
abc   :   4.741703   4.764575  20.676936
angles:  89.190347 104.769930  90.080984
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.118656  0.805759  0.324446        -0
  1  Rb    0.384405  0.320462  0.179672        -0
  2  Rb    0.8821    0.193807  0.675183        -0
  3  Rb    0.614739  0.678794  0.820646        -0
  4  Pb    0.242319  0.181302  0.924428         0
  5  Pb    0.747379  0.293615  0.428645         0
  6  Pb    0.255918  0.706493  0.570895         0
  7  Pb    0.754099  0.818784  0.075888         0
  8  F     0.857269  0.809394  0.187903        -0
  9  F     0.136495  0.191538  0.812424        -0
 10  F     0.777661  0.3189    0.094949        -0
 11  F     0.268871  0.828561  0.097306        -0
 12  F     0.364384  0.700029  0.683387         0
 13  F     0.642053  0.300551  0.316393         0
 14  F     0.727256  0.796681  0.40958         -0
 15  F     0.773247  0.697468  0.592665        -0
 16  F     0.220841  0.681523  0.905528        -0
 17  F     0.231158  0.30216   0.406782        -0
 18  F     0.72676   0.170624  0.903227        -0
 19  F     0.27439   0.203555  0.590054        -0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Rb,Pb,F
mp-1540546,RbPbF3,Trigonal,-0.516184855,3.8195,-2.780407906,"Full Formula (Rb2 Pb2 F6)
Reduced Formula: RbPbF3
abc   :   9.361063   6.446880   6.791094
angles:  58.218009  43.524213  46.490839
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.242032  0.421526  0.548274        -0
  1  Rb    0.741986  0.421613  0.548238         0
  2  Pb    0.988651  0.914759  0.055131         0
  3  Pb    0.488698  0.915067  0.054967        -0
  4  F     0.172448  0.435167  0.02152          0
  5  F     0.838503  0.769094  0.534219         0
  6  F     0.338361  0.769107  0.021525        -0
  7  F     0.672688  0.434794  0.200341         0
  8  F     0.659126  0.948167  0.201243        -0
  9  F     0.159356  0.947795  0.534603         0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Rb,Pb,F
mp-23517,RbPbI3,Orthorhombic,-0.022433603,2.4518,-1.266334579,"Full Formula (Rb4 Pb4 I12)
Reduced Formula: RbPbI3
abc   :   4.829026  10.467965  17.531137
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Rb    0.75  0.916317  0.67506         -0
  1  Rb    0.25  0.083683  0.32494         -0
  2  Rb    0.75  0.416317  0.82494         -0
  3  Rb    0.25  0.583683  0.17506         -0
  4  Pb    0.75  0.665994  0.440968        -0
  5  Pb    0.25  0.834006  0.940967        -0
  6  Pb    0.75  0.165994  0.059033        -0
  7  Pb    0.25  0.334006  0.559033        -0
  8  I     0.25  0.475402  0.385294         0
  9  I     0.25  0.975402  0.114706         0
 10  I     0.75  0.024598  0.885294         0
 11  I     0.75  0.303994  0.215286        -0
 12  I     0.75  0.803994  0.284714        -0
 13  I     0.25  0.196006  0.715286        -0
 14  I     0.25  0.840246  0.509198         0
 15  I     0.25  0.696006  0.784714        -0
 16  I     0.75  0.659754  0.009198         0
 17  I     0.75  0.159754  0.490802         0
 18  I     0.25  0.340246  0.990802         0
 19  I     0.75  0.524598  0.614706         0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,Rb,Pb,I
mp-998174,RbPdBr3,Monoclinic,0.287794045,0,-1.22108945,"Full Formula (Rb1 Pd1 Br3)
Reduced Formula: RbPdBr3
abc   :   5.296201   5.292232   5.289077
angles:  90.042962  89.979223  90.010984
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.000698  0.001017  0.993667     0
  1  Pd    0.499401  0.495891  0.484919     0
  2  Br    0.999374  0.496024  0.487299    -0.005
  3  Br    0.501959  0.501046  0.985331     0.004
  4  Br    0.498568  0.99602   0.488781     0.001",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.64,3240,1825,12,106.42,60,805,16.74,393.3,2.2,46,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,Rb,Pd,Br
mp-1385732,RbPdBr3,Orthorhombic,0.03598443,0,-1.271451373,"Full Formula (Rb1 Pd1 Br3)
Reduced Formula: RbPdBr3
abc   :   5.296201   5.289077   5.292232
angles:  89.957041  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a         b         c    magmom
---  ----  ---  --------  --------  --------
  0  Rb    0    0.993667  0.998983    -0
  1  Pd    0.5  0.484919  0.504109     0
  2  Br    0    0.487299  0.503976    -0.005
  3  Br    0.5  0.985331  0.498954     0.003
  4  Br    0.5  0.488781  0.00398      0.002",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.64,3240,1825,12,106.42,60,805,16.74,393.3,2.2,46,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,Rb,Pd,Br
mp-998173,RbPdCl3,Cubic,-0.936078315,0,-1.437165257,"Full Formula (Rb1 Pd1 Cl3)
Reduced Formula: RbPdCl3
abc   :   4.947671   4.947671   4.947671
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a     b    c    magmom
---  ----  ---  ----  ---  --------
  0  Rb    0    -0    0      -0
  1  Pd    0.5   0.5  0.5     0.002
  2  Cl    0     0.5  0.5     0
  3  Cl    0.5  -0    0.5     0
  4  Cl    0.5   0.5  0       0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.64,3240,1825,12,106.42,60,805,16.74,393.3,2.2,46,5,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,Rb,Pd,Cl
mp-9060,RbPdF3,Cubic,-0.704784948,0,-2.119219071,"Full Formula (Rb1 Pd1 F3)
Reduced Formula: RbPdF3
abc   :   4.345685   4.345685   4.345685
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0.5  0.5  0.5         0
  1  Pd    0    0    0           0
  2  F     0    0.5  0          -0
  3  F     0    0    0.5        -0
  4  F     0.5  0    0          -0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.64,3240,1825,12,106.42,60,805,16.74,393.3,2.2,46,5,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Rb,Pd,F
mp-1206561,RbScBr3,Hexagonal,-0.78210988,0,-2.024242438,"Full Formula (Rb2 Sc2 Br6)
Reduced Formula: RbScBr3
abc   :   6.139810   7.750783   7.751525
angles: 120.003370  89.999566  90.001039
pbc   :       True       True       True
Sites (10)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  Rb     0.25002   0.666674  0.333338    -0
  1  Rb     0.749979  0.333339  0.666671     0
  2  Sc    -1e-06     2e-06     0            0.004
  3  Sc     0.500001  2e-06     1e-06       -0.004
  4  Br     0.749993  0.830522  0.169486    -0
  5  Br     0.250011  0.169487  0.83052     -0
  6  Br     0.750011  0.338974  0.169492    -0
  7  Br     0.249991  0.660989  0.830496     0
  8  Br     0.749995  0.830521  0.661031     0
  9  Br     0.249999  0.169491  0.338966     0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.75,3109,1814,2.99,44.9559,18.1,631,16.11,304.8,1.36,21,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,Rb,Sc,Br
mp-998299,RbSeBr3,Monoclinic,-0.248762675,1.2364,-1.146139934,"Full Formula (Rb2 Se2 Br6)
Reduced Formula: RbSeBr3
abc   :   5.374461   7.619162   8.721612
angles:  90.000000  90.000000  97.060391
pbc   :       True       True       True
Sites (10)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Rb     0.797579   0.355087  -0.00011         -0
  1  Rb     0.202421   0.644913   0.49989         -0
  2  Se     0.000235  -0.000327   0.750011        -0
  3  Se    -0.000235   0.000327   0.250011        -0
  4  Br     0.710804   0.700088   0.748799        -0
  5  Br     0.289196   0.299912   0.248799        -0
  6  Br     0.71036    0.700084   0.251132         0
  7  Br     0.28964    0.299916   0.751132         0
  8  Br     0.218304   0.905473   0.000106        -0
  9  Br     0.781696   0.094526   0.500106        -0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.5,958,494,4.79,78.96,194.96,940.9,5.54,26.32,2.55,34,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,Rb,Se,Br
mp-998366,RbSeBr3,Tetragonal,-0.201908915,0,-1.136769182,"Full Formula (Rb1 Se1 Br3)
Reduced Formula: RbSeBr3
abc   :   5.496265   5.496265   5.485828
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a    b         c    magmom
---  ----  ----  ---  --------  --------
  0  Rb     0.5  0.5  0.997185     0
  1  Se    -0    0    0.485492    -0.462
  2  Br    -0    0.5  0.48522     -0.092
  3  Br    -0    0    0.985401    -0.093
  4  Br     0.5  0    0.48522     -0.092",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.5,958,494,4.79,78.96,194.96,940.9,5.54,26.32,2.55,34,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,Rb,Se,Br
mp-1206676,RbSmI3,Orthorhombic,-0.056400014,0,-1.548317934,"Full Formula (Rb2 Sm2 I6)
Reduced Formula: RbSmI3
abc   :   8.614080   8.614080  11.948769
angles:  90.000000  90.000000 151.014007
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.250934  0.749066  0.25         0.001
  1  Rb    0.749066  0.250934  0.75         0.001
  2  Sm    0         0         0            0.2
  3  Sm    0         0         0.5          0.2
  4  I     0.636199  0.363801  0.052523     0.003
  5  I     0.363801  0.636199  0.947477     0.003
  6  I     0.363801  0.636199  0.552523     0.003
  7  I     0.636199  0.363801  0.447477     0.003
  8  I     0.937034  0.062966  0.25        -0.006
  9  I     0.062966  0.937034  0.75        -0.006",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,1.08,2067,1347,2.75,150.36,50,543,11.09,191.63,1.17,62,6,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,Rb,Sm,I
mp-998778,RbSnBr3,Orthorhombic,-1.013810447,2.0599,-1.573974775,"Full Formula (Rb4 Sn4 Br12)
Reduced Formula: RbSnBr3
abc   :   4.514329   9.334322  16.636371
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP       a         b          c    magmom
---  ----  ----  --------  ---------  --------
  0  Rb    0.75  0.595917   0.164513        -0
  1  Rb    0.25  0.404083   0.835487        -0
  2  Rb    0.75  0.095917   0.335487        -0
  3  Rb    0.25  0.904083   0.664513        -0
  4  Sn    0.25  0.647101   0.433956         0
  5  Sn    0.75  0.352899   0.566044         0
  6  Sn    0.25  0.147101   0.066044         0
  7  Sn    0.75  0.852899   0.933956         0
  8  Br    0.75  0.828128   0.499676        -0
  9  Br    0.25  0.171872   0.500324        -0
 10  Br    0.75  0.328128   0.000324        -0
 11  Br    0.25  0.671872  -0.000324        -0
 12  Br    0.25  0.526052   0.635617         0
 13  Br    0.75  0.473948   0.364383         0
 14  Br    0.25  0.026052   0.864383         0
 15  Br    0.75  0.973948   0.135617         0
 16  Br    0.25  0.803538   0.297692        -0
 17  Br    0.75  0.196462   0.702308        -0
 18  Br    0.25  0.303538   0.202308        -0
 19  Br    0.75  0.696462   0.797692        -0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.71,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,Rb,Sn,Br
mp-998157,RbSnBr3,Triclinic,-0.790591317,0.601,-1.529330949,"Full Formula (Rb1 Sn1 Br3)
Reduced Formula: RbSnBr3
abc   :   5.877777   5.876641   5.967053
angles:  88.957955  87.436910  90.269642
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.017771  0.014574  0.075324         0
  1  Sn    0.496056  0.494011  0.463773         0
  2  Br    0.493346  0.474264  0.002619         0
  3  Br    0.492264  0.970551  0.444702        -0
  4  Br    0.970562  0.496599  0.443582        -0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.71,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,Rb,Sn,Br
mp-998156,RbSnCl3,Monoclinic,-1.14539194,0.9861,-1.760050879,"Full Formula (Rb1 Sn1 Cl3)
Reduced Formula: RbSnCl3
abc   :   5.598741   5.598741   5.612906
angles:  89.404990  89.404990  90.038801
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.009667  0.009667  0.018062        -0
  1  Sn    0.491213  0.491213  0.47939         -0
  2  Cl    0.495323  0.495323  0.992469         0
  3  Cl    0.990958  0.48543   0.475227         0
  4  Cl    0.48543   0.990958  0.475227         0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.71,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,Rb,Sn,Cl
mp-998611,RbSnCl3,Trigonal,-1.25908454,2.3264,-1.782789398,"Full Formula (Rb2 Sn2 Cl6)
Reduced Formula: RbSnCl3
abc   :   7.846385   7.846385   7.846385
angles:  61.229152  61.229152  61.229153
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.272221  0.272221  0.272221        -0
  1  Rb    0.772221  0.772221  0.772221        -0
  2  Sn    0.000523  0.000523  0.000523         0
  3  Sn    0.500523  0.500523  0.500523         0
  4  Cl    0.84912   0.219894  0.686743         0
  5  Cl    0.686743  0.84912   0.219894         0
  6  Cl    0.219894  0.686743  0.84912          0
  7  Cl    0.34912   0.186743  0.719894         0
  8  Cl    0.186743  0.719894  0.34912          0
  9  Cl    0.719894  0.34912   0.186743         0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.71,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,Rb,Sn,Cl
mp-1198796,RbSnF3,Monoclinic,-1.048246627,3.6899,-2.785988096,"Full Formula (Rb16 Sn16 F48)
Reduced Formula: RbSnF3
abc   :  13.924065   8.412632  15.308464
angles:  82.113731  90.000000  90.000000
pbc   :       True       True       True
Sites (80)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.52276   0.434889  0.130899        -0
  1  Rb    0.02276   0.565111  0.369101        -0
  2  Rb    0.47724   0.565111  0.869101        -0
  3  Rb    0.97724   0.434889  0.630899        -0
  4  Rb    0.490061  0.925908  0.130515         0
  5  Rb    0.990061  0.074092  0.369485         0
  6  Rb    0.509939  0.074092  0.869485         0
  7  Rb    0.009939  0.925908  0.630515         0
  8  Rb    0.234879  0.995746  0.250547        -0
  9  Rb    0.734879  0.004254  0.249453        -0
 10  Rb    0.765121  0.004254  0.749453        -0
 11  Rb    0.265121  0.995746  0.750547        -0
 12  Rb    0.765292  0.508229  0.24408         -0
 13  Rb    0.265292  0.491771  0.25592         -0
 14  Rb    0.234708  0.491771  0.75592         -0
 15  Rb    0.734708  0.508229  0.74408         -0
 16  Sn    0.728668  0.732573  0.98799          0
 17  Sn    0.228668  0.267427  0.51201          0
 18  Sn    0.271332  0.267427  0.01201          0
 19  Sn    0.771332  0.732573  0.48799          0
 20  Sn    0.745318  0.237087  0.997556         0
 21  Sn    0.245318  0.762913  0.502444         0
 22  Sn    0.254682  0.762913  0.002444         0
 23  Sn    0.754682  0.237087  0.497556         0
 24  Sn    0.988627  0.82216   0.137936         0
 25  Sn    0.488627  0.17784   0.362064         0
 26  Sn    0.011373  0.17784   0.862064         0
 27  Sn    0.511373  0.82216   0.637936         0
 28  Sn    0.002988  0.319999  0.134198         0
 29  Sn    0.502988  0.680001  0.365802         0
 30  Sn    0.997012  0.680001  0.865802         0
 31  Sn    0.497012  0.319999  0.634198         0
 32  F     0.748233  0.811951  0.10818         -0
 33  F     0.248233  0.188049  0.39182         -0
 34  F     0.251767  0.188049  0.89182         -0
 35  F     0.751767  0.811951  0.60818         -0
 36  F     0.717688  0.493639  0.06498         -0
 37  F     0.217688  0.506361  0.43502         -0
 38  F     0.282312  0.506361  0.93502         -0
 39  F     0.782312  0.493639  0.56498         -0
 40  F     0.579585  0.73878   0.000394        -0
 41  F     0.079585  0.26122   0.499606        -0
 42  F     0.420415  0.26122   0.999606        -0
 43  F     0.920415  0.73878   0.500394        -0
 44  F     0.703076  0.027302  0.935451         0
 45  F     0.203076  0.972698  0.564549         0
 46  F     0.296924  0.972698  0.064549         0
 47  F     0.796924  0.027302  0.435451         0
 48  F     0.638795  0.165211  0.089972         0
 49  F     0.138795  0.834789  0.410028         0
 50  F     0.361205  0.834789  0.910028         0
 51  F     0.861205  0.165211  0.589972         0
 52  F     0.64772   0.36067   0.909192        -0
 53  F     0.14772   0.63933   0.590808        -0
 54  F     0.35228   0.63933   0.090808        -0
 55  F     0.85228   0.36067   0.409192        -0
 56  F     0.115831  0.736658  0.20301         -0
 57  F     0.615831  0.263342  0.29699         -0
 58  F     0.884169  0.263342  0.79699         -0
 59  F     0.384169  0.736658  0.70301         -0
 60  F     0.917168  0.820119  0.259732         0
 61  F     0.417168  0.179881  0.240268        -0
 62  F     0.082832  0.179881  0.740268        -0
 63  F     0.582832  0.820119  0.759732         0
 64  F     0.04795   0.057804  0.173783         0
 65  F     0.54795   0.942196  0.326217        -0
 66  F     0.95205   0.942196  0.826217        -0
 67  F     0.45205   0.057804  0.673783        -0
 68  F     0.949028  0.556548  0.170334         0
 69  F     0.449028  0.443452  0.329666        -0
 70  F     0.050972  0.443452  0.829666        -0
 71  F     0.550972  0.556548  0.670334        -0
 72  F     0.08448   0.32981   0.248254        -0
 73  F     0.58448   0.67019   0.251746        -0
 74  F     0.91552   0.67019   0.751746        -0
 75  F     0.41552   0.32981   0.748254        -0
 76  F     0.882714  0.237534  0.209039        -0
 77  F     0.382714  0.762466  0.290961        -0
 78  F     0.117286  0.762466  0.790961        -0
 79  F     0.617286  0.237534  0.709039        -0",1.61,961,312.63,1.532,85.4678,46.89,403,2.34,69.2,0.82,37,5,0.71,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Rb,Sn,F
